MemberID,DiscussionID,Rating,FavoriteTrack1,FavoriteTrack2,FavoriteTrack3
228,54,7,Pictures of You,Lovesong,Lullaby
160,54,9,Pictures of You,Lullaby,Disintegration
215,54,9,Plainsong,Pictures of You,Lullaby
198,54,6,Plainsong,Pictures of You,Fascination Street
231,54,8,Pictures of You,Lovesong,Fascination Street
35,54,6,Plainsong,Lullaby,Disintegration
164,54,6,NA,NA,NA
12,54,8,Plainsong,Lovesong,Prayers for Rain
195,54,7,Pictures of You,Lovesong,Fascination Street
196,54,7,Closedown,Prayers for Rain,Untitled
6,54,7,Pictures of You,Lovesong,Fascination Street
199,54,8,Plainsong,Pictures of You,Lovesong
204,54,7,Pictures of You,Lullaby,Disintegration
141,54,8,Pictures of You,Lullaby,Disintegration
205,54,8,Plainsong,Lovesong,Disintegration
200,54,5,Plainsong,Closedown,Lullaby
201,54,7,Lovesong,Lullaby,Fascination Street
202,54,7,Lullaby,Prayers for Rain,The Same Deep Water as You
203,54,8,Lullaby,Disintegration,Untitled
194,54,7,Pictures of You,Lovesong,Lullaby
197,54,9,Closedown,Lovesong,Lullaby
193,54,7,Plainsong,Disintegration,NA
131,54,6,Pictures of You,Lullaby,Disintegration
152,54,7,Pictures of You,Lullaby,Fascination Street
72,54,8,Pictures of You,Lovesong,Fascination Street
227,54,7,Plainsong,Closedown,Lullaby
226,54,5,Pictures of You,Lovesong,Disintegration
150,54,10,Lullaby,Fascination Street,The Same Deep Water as You
224,54,6,Lovesong,Lullaby,Fascination Street
223,54,6,Plainsong,Pictures of You,Lovesong
69,54,8,Prayers for Rain,The Same Deep Water as You,Disintegration
225,54,7,Plainsong,Closedown,Lullaby
49,54,6,Plainsong,Lovesong,Lullaby
39,54,7,Plainsong,Pictures of You,Lovesong
206,54,5,Lovesong,Lullaby,Fascination Street
8,54,6,Fascination Street,Prayers for Rain,Disintegration
18,54,8,Pictures of You,Lovesong,Fascination Street
79,54,8,Prayers for Rain,The Same Deep Water as You,Disintegration
216,55,8,You've Been Flirting Again,Isobel,Hyperballad
209,55,9,Isobel,Possibly Maybe,Enjoy
152,55,6,It's Oh So Quiet,Hyperballad,Army of Me
211,55,4,It's Oh So Quiet,Possibly Maybe,I Miss You
223,55,8,It's Oh So Quiet,You've Been Flirting Again,Enjoy
257,55,6,Isobel,You've Been Flirting Again,Possibly Maybe
72,55,6,Enjoy,It's Oh So Quiet,Army of Me
201,55,9,Hyperballad,It's Oh So Quiet,I Miss You
241,55,8,It's Oh So Quiet,Possibly Maybe,Army of Me
19,55,7,It's Oh So Quiet,You've Been Flirting Again,Isobel
12,55,8,Hyperballad,Isobel,It's Oh So Quiet
6,55,8,Hyperballad,It's Oh So Quiet,Isobel
265,55,7,Isobel,Enjoy,It's Oh So Quiet
31,55,8,Enjoy,It's Oh So Quiet,Hyperballad
278,55,4,It's Oh So Quiet,Isobel,You've Been Flirting Again
71,55,9,Hyperballad,Isobel,Enjoy
194,55,3,It's Oh So Quiet,Isobel,You've Been Flirting Again
247,55,7,It's Oh So Quiet,Army of Me,Hyperballad
78,55,8,Army of Me,It's Oh So Quiet,Isobel
38,55,10,Enjoy,Possibly Maybe,Hyperballad
150,55,9,Possibly Maybe,Hyperballad,Isobel
8,55,6,It's Oh So Quiet,Army of Me,Headphones
35,55,8,Army of Me,Hyperballad,Enjoy
1,55,9,Isobel,It's Oh So Quiet,Hyperballad
69,55,10,Isobel,Enjoy,It's Oh So Quiet
225,55,8,It's Oh So Quiet,Hyperballad,I Miss You
88,55,9,NA,NA,NA
251,55,9,Army of Me,It's Oh So Quiet,Isobel
217,55,5,Army of Me,It's Oh So Quiet,Possibly Maybe
200,55,6,Isobel,Army of Me,It's Oh So Quiet
198,55,6,Army of Me,It's Oh So Quiet,Enjoy
274,55,8,Cover Me,Headphones,Enjoy
141,55,7,Isobel,Army of Me,Enjoy
92,55,8,Hyperballad,Enjoy,Army of Me
227,55,8,Enjoy,Hyperballad,Army of Me
260,55,8,Cover Me,Headphones,It's Oh So Quiet
59,55,7,It's Oh So Quiet,Army of Me,You've Been Flirting Again
207,55,7,It's Oh So Quiet,Isobel,You've Been Flirting Again
39,55,7,Isobel,You've Been Flirting Again,Army of Me
46,55,9,Enjoy,Isobel,Possibly Maybe
232,55,8,Isobel,Army of Me,Hyperballad
221,55,10,Isobel,Army of Me,Enjoy
203,55,4,You've Been Flirting Again,Headphones,Possibly Maybe
49,55,6,I Miss You,Hyperballad,Army of Me
220,55,9,Isobel,It's Oh So Quiet,Hyperballad
164,55,5,NA,NA,NA
253,55,9,Headphones,Possibly Maybe,I Miss You
214,55,7,It's Oh So Quiet,Isobel,Army of Me
288,56,8,Wesley's Theory,Alright,Institutionalized
216,56,9,The Blacker The Berry,Complexion (A Zulu Love),Wesley's Theory
225,56,8,Wesley's Theory,i,The Blacker The Berry
19,56,7,Alright,King Kunta,How Much A Dollar Cost
1,56,8,Hood Politics,Mortal Man,Wesley's Theory
200,56,10,King Kunta,Alright,u
241,56,10,Wesley's Theory,These Walls,The Blacker The Berry
160,56,10,How Much A Dollar Cost,Alright,Mortal Man
268,56,10,Mortal Man,i,Wesley's Theory
31,56,7,Wesley's Theory,King Kunta,Alright
12,56,9,i,King Kunta,Wesley's Theory
253,56,9,These Walls,i,How Much A Dollar Cost
59,56,8,The Blacker The Berry,u,Wesley's Theory
265,56,10,King Kunta,Momma,The Blacker The Berry
257,56,10,How Much A Dollar Cost,Wesley's Theory,Alright
207,56,9,i,King Kunta,You Ain't Gotta Lie (Momma Said)
286,56,8,These Walls,King Kunta,Momma
260,56,7,King Kunta,Wesley's Theory,Alright
232,56,9,Wesley's Theory,The Blacker The Berry,These Walls
224,56,3,The Blacker The Berry,i,Mortal Man
78,56,9,i,The Blacker The Berry,These Walls
219,56,10,Hood Politics,Institutionalized,Momma
217,56,10,Alright,Hood Politics,The Blacker The Berry
164,56,8,How Much A Dollar Cost,Complexion (A Zulu Love),Wesley's Theory
203,56,10,Wesley's Theory,King Kunta,u
266,56,8,i,For Free? - Interlude,These Walls
198,56,10,Wesley's Theory,The Blacker The Berry,For Free? - Interlude
289,56,10,Wesley's Theory,King Kunta,u
6,56,10,Alright,King Kunta,i
249,56,10,Mortal Man,Alright,Wesley's Theory
206,56,10,Institutionalized,King Kunta,Alright
165,56,8,Wesley's Theory,The Blacker The Berry,i
150,56,10,King Kunta,Wesley's Theory,These Walls
49,56,7,King Kunta,These Walls,Institutionalized
228,56,10,Complexion (A Zulu Love),The Blacker The Berry,Hood Politics
38,56,10,u,Alright,Momma
290,56,9,The Blacker The Berry,u,Momma
324,56,10,NA,NA,NA
202,56,10,Institutionalized,Complexion (A Zulu Love),Mortal Man
20,56,7,How Much A Dollar Cost,The Blacker The Berry,King Kunta
26,56,10,These Walls,King Kunta,u
222,56,6,i,Wesley's Theory,Alright
322,56,10,NA,NA,NA
294,56,10,NA,NA,NA
92,56,10,King Kunta,i,Alright
263,56,9,Momma,The Blacker The Berry,Alright
35,56,8,Wesley's Theory,The Blacker The Berry,Alright
71,56,9,u,i,The Blacker The Berry
8,56,10,Institutionalized,Mortal Man,u
152,56,9,These Walls,Wesley's Theory,King Kunta
227,56,9,Institutionalized,How Much A Dollar Cost,u
208,56,9,Wesley's Theory,These Walls,u
262,56,10,King Kunta,These Walls,How Much A Dollar Cost
201,56,10,These Walls,i,Wesley's Theory
69,56,8,Institutionalized,These Walls,The Blacker The Berry
291,56,8,Wesley's Theory,Momma,Complexion (A Zulu Love)
220,56,7,How Much A Dollar Cost,u,Wesley's Theory
292,56,10,Alright,Complexion (A Zulu Love),The Blacker The Berry
229,56,9,These Walls,Alright,How Much A Dollar Cost
18,56,7,The Blacker The Berry,Complexion (A Zulu Love),Mortal Man
293,56,10,These Walls,The Blacker The Berry,Hood Politics
150,57,7,Wouldn't It Be Nice,I'm Waiting For The Day,God Only Knows - Remastered 1996
203,57,6,God Only Knows - Remastered 1996,Don't Talk (Put Your Head On My Shoulder),Pet Sounds
18,57,7,Don't Talk (Put Your Head On My Shoulder),Wouldn't It Be Nice,Here Today
212,57,9,Sloop John B,God Only Knows - Remastered 1996,That's Not Me
277,57,6,I Just Wasn't Made For These Times,That's Not Me,Here Today
220,57,10,Sloop John B,Pet Sounds,Wouldn't It Be Nice
241,57,7,I Just Wasn't Made For These Times,Wouldn't It Be Nice,Let's Go Away For Awhile
38,57,10,Don't Talk (Put Your Head On My Shoulder),Sloop John B,I Just Wasn't Made For These Times
6,57,7,God Only Knows - Remastered 1996,Sloop John B,Wouldn't It Be Nice
216,57,6,Don't Talk (Put Your Head On My Shoulder),Wouldn't It Be Nice,That's Not Me
295,57,7,Wouldn't It Be Nice,You Still Believe In Me,That's Not Me
201,57,8,Don't Talk (Put Your Head On My Shoulder),Sloop John B,That's Not Me
281,57,8,That's Not Me,Sloop John B,Wouldn't It Be Nice
228,57,7,I Know There's An Answer,Wouldn't It Be Nice,I'm Waiting For The Day
208,57,7,Sloop John B,Don't Talk (Put Your Head On My Shoulder),God Only Knows - Remastered 1996
78,57,10,Wouldn't It Be Nice,Sloop John B,Pet Sounds
207,57,6,That's Not Me,Wouldn't It Be Nice,Sloop John B
211,57,7,I Just Wasn't Made For These Times,Here Today,That's Not Me
46,57,8,Wouldn't It Be Nice,God Only Knows - Remastered 1996,I'm Waiting For The Day
263,57,6,Wouldn't It Be Nice,I Know There's An Answer,You Still Believe In Me
31,57,8,Wouldn't It Be Nice,Don't Talk (Put Your Head On My Shoulder),Sloop John B
215,57,10,I'm Waiting For The Day,I Know There's An Answer,I Just Wasn't Made For These Times
266,57,7,Don't Talk (Put Your Head On My Shoulder),That's Not Me,Pet Sounds
223,57,9,I Know There's An Answer,Wouldn't It Be Nice,I'm Waiting For The Day
286,57,7,Wouldn't It Be Nice,Here Today,God Only Knows - Remastered 1996
88,57,9,NA,NA,NA
283,57,6,Wouldn't It Be Nice,God Only Knows - Remastered 1996,I Just Wasn't Made For These Times
247,57,7,Wouldn't It Be Nice,That's Not Me,Sloop John B
232,57,8,Wouldn't It Be Nice,Don't Talk (Put Your Head On My Shoulder),I Know There's An Answer
1,57,10,Sloop John B,God Only Knows - Remastered 1996,Here Today
59,57,10,God Only Knows - Remastered 1996,Sloop John B,"Caroline, No"
222,57,10,Don't Talk (Put Your Head On My Shoulder),I Just Wasn't Made For These Times,God Only Knows - Remastered 1996
164,57,10,Let's Go Away For Awhile,You Still Believe In Me,God Only Knows - Remastered 1996
257,57,5,Wouldn't It Be Nice,Let's Go Away For Awhile,God Only Knows - Remastered 1996
206,57,5,Sloop John B,Let's Go Away For Awhile,I'm Waiting For The Day
194,57,9,God Only Knows - Remastered 1996,Wouldn't It Be Nice,Sloop John B
72,57,9,God Only Knows - Remastered 1996,Pet Sounds,That's Not Me
141,57,6,Wouldn't It Be Nice,Here Today,"Caroline, No"
12,57,9,Sloop John B,Wouldn't It Be Nice,God Only Knows - Remastered 1996
229,57,6,God Only Knows - Remastered 1996,"Caroline, No",I Just Wasn't Made For These Times
92,57,6,Wouldn't It Be Nice,God Only Knows - Remastered 1996,Let's Go Away For Awhile
20,57,10,God Only Knows - Remastered 1996,Sloop John B,Wouldn't It Be Nice
35,57,9,Wouldn't It Be Nice,God Only Knows - Remastered 1996,Don't Talk (Put Your Head On My Shoulder)
71,57,10,Don't Talk (Put Your Head On My Shoulder),You Still Believe In Me,That's Not Me
298,57,7,"Caroline, No",Let's Go Away For Awhile,I Know There's An Answer
220,58,8,Drew Barrymore,Love Galore (feat. Travis Scott),Doves In The Wind
35,58,7,Broken Clocks,Drew Barrymore,Anything
298,58,9,Love Galore (feat. Travis Scott),Normal Girl,Go Gina
46,58,8,Love Galore (feat. Travis Scott),Drew Barrymore,Broken Clocks
88,58,7,Drew Barrymore,Normal Girl,Garden (Say It Like Dat)
164,58,8,Anything,Broken Clocks,Prom
206,58,8,Doves In The Wind,Garden (Say It Like Dat),Broken Clocks
12,58,7,Garden (Say It Like Dat),The Weekend,Love Galore (feat. Travis Scott)
1,58,10,Supermodel,Love Galore (feat. Travis Scott),Pretty Little Birds
290,58,9,20 Something,Normal Girl,Drew Barrymore
253,58,6,Go Gina,Supermodel,Broken Clocks
274,58,8,Love Galore (feat. Travis Scott),Supermodel,Go Gina
150,58,10,Prom,Drew Barrymore,Love Galore (feat. Travis Scott)
165,58,9,Prom,Garden (Say It Like Dat),Drew Barrymore
208,58,10,Garden (Say It Like Dat),Pretty Little Birds,Supermodel
92,58,10,Drew Barrymore,Love Galore (feat. Travis Scott),Broken Clocks
219,58,6,Doves In The Wind,Pretty Little Birds,The Weekend
257,58,7,Love Galore (feat. Travis Scott),The Weekend,Doves In The Wind
231,58,3,Drew Barrymore,Broken Clocks,20 Something
227,58,8,Drew Barrymore,Broken Clocks,20 Something
241,58,8,Garden (Say It Like Dat),Drew Barrymore,Doves In The Wind
6,58,7,Broken Clocks,Go Gina,The Weekend
71,58,6,Supermodel,Anything,Drew Barrymore
228,58,9,Love Galore (feat. Travis Scott),Doves In The Wind,Anything
202,58,8,Prom,Go Gina,Normal Girl
18,58,7,20 Something,Pretty Little Birds,The Weekend
216,58,6,Wavy (Interlude),Doves In The Wind,Drew Barrymore
286,58,10,Garden (Say It Like Dat),Pretty Little Birds,20 Something
215,58,10,Drew Barrymore,Normal Girl,Go Gina
203,58,7,Love Galore (feat. Travis Scott),Anything,Pretty Little Birds
152,58,8,Supermodel,Love Galore (feat. Travis Scott),Doves In The Wind
232,58,7,Doves In The Wind,Prom,The Weekend
8,58,10,Supermodel,Broken Clocks,Doves In The Wind
313,58,8,NA,NA,NA
221,58,6,Drew Barrymore,Prom,Normal Girl
207,58,6,Doves In The Wind,Drew Barrymore,Prom
194,58,9,Drew Barrymore,Love Galore (feat. Travis Scott),Doves In The Wind
223,58,8,The Weekend,Doves In The Wind,Wavy (Interlude)
214,58,6,Drew Barrymore,Doves In The Wind,Supermodel
263,58,9,Drew Barrymore,Doves In The Wind,Love Galore (feat. Travis Scott)
38,58,10,Drew Barrymore,Doves In The Wind,Prom
198,58,8,Broken Clocks,Love Galore (feat. Travis Scott),Supermodel
59,58,8,Doves In The Wind,Broken Clocks,Love Galore (feat. Travis Scott)
277,58,5,Prom,The Weekend,Doves In The Wind
206,59,8,Beautiful World,Age of Fluctuation,Excuse
141,59,7,Excuse,White Ceiling,I Can Feel My Heart Touching You
301,59,7,Beautiful World,Chicken,Youth Rebellion
1,59,7,Analog Sentimentalism,Chicken,Beautiful World
218,59,10,Beautiful World,Youth Rebellion,Chicken
69,59,10,Beautiful World,White Ceiling,I Can Feel My Heart Touching You
131,59,7,To See the Next Part of the Dream,Age of Fluctuation,Analog Sentimentalism
6,59,8,White Ceiling,Beautiful World,To See the Next Part of the Dream
298,59,6,Chicken,White Ceiling,Analog Sentimentalism
39,59,6,Beautiful World,Youth Rebellion,Chicken
215,59,10,Analog Sentimentalism,Chicken,White Ceiling
241,59,7,Analog Sentimentalism,White Ceiling,Excuse
38,59,10,Beautiful World,Analog Sentimentalism,Excuse
59,59,9,Beautiful World,White Ceiling,Analog Sentimentalism
71,59,7,Analog Sentimentalism,Chicken,Excuse
300,59,9,Excuse,White Ceiling,Beautiful World
286,59,6,Beautiful World,Chicken,White Ceiling
54,59,9,Beautiful World,Excuse,White Ceiling
216,59,8,White Ceiling,Age of Fluctuation,Analog Sentimentalism
49,59,7,White Ceiling,Beautiful World,Youth Rebellion
19,59,6,Beautiful World,Analog Sentimentalism,To See the Next Part of the Dream
304,59,8,Beautiful World,Youth Rebellion,Analog Sentimentalism
202,59,8,Analog Sentimentalism,White Ceiling,Extra Story
65,59,9,Beautiful World,White Ceiling,Excuse
302,59,7,Beautiful World,White Ceiling,Age of Fluctuation
18,59,7,Beautiful World,White Ceiling,Youth Rebellion
35,59,8,Excuse,Analog Sentimentalism,Beautiful World
165,59,7,Analog Sentimentalism,Age of Fluctuation,To See the Next Part of the Dream
150,59,9,I Can Feel My Heart Touching You,Youth Rebellion,Excuse
31,59,7,Beautiful World,Age of Fluctuation,Youth Rebellion
92,59,6,Beautiful World,I Can Feel My Heart Touching You,Chicken
277,59,4,Excuse,Chicken,Beautiful World
201,59,8,Beautiful World,Analog Sentimentalism,Youth Rebellion
211,59,5,Excuse,Analog Sentimentalism,White Ceiling
257,59,4,White Ceiling,To See the Next Part of the Dream,Beautiful World
164,59,8,NA,NA,NA
46,59,8,Beautiful World,White Ceiling,I Can Feel My Heart Touching You
8,59,8,Excuse,Analog Sentimentalism,White Ceiling
152,59,4,Beautiful World,To See the Next Part of the Dream,Chicken
224,59,6,Beautiful World,Excuse,Analog Sentimentalism
257,60,5,"Athens, France",Track X,Opus
39,60,10,Science Fair,Sunglasses,Instrumental
305,60,7,Science Fair,Sunglasses,Opus
206,60,7,Opus,Sunglasses,"Athens, France"
224,60,2,Track X,Sunglasses,Instrumental
19,60,8,Instrumental,Opus,"Athens, France"
165,60,8,Sunglasses,Instrumental,Opus
203,60,4,Track X,Opus,Instrumental
294,60,6,Opus,Instrumental,"Athens, France"
1,60,10,"Athens, France",Sunglasses,Track X
218,60,7,Instrumental,Track X,Science Fair
8,60,6,"Athens, France",Instrumental,Opus
277,60,1,Instrumental,"Athens, France",Science Fair
222,60,3,Instrumental,Opus,"Athens, France"
31,60,8,Opus,Instrumental,"Athens, France"
286,60,6,"Athens, France",Sunglasses,Opus
300,60,8,Sunglasses,Opus,Track X
38,60,10,Track X,Sunglasses,Science Fair
223,60,4,Track X,Sunglasses,Opus
69,60,7,Sunglasses,Science Fair,Instrumental
141,60,7,Opus,"Athens, France",Science Fair
46,60,9,Sunglasses,"Athens, France",Track X
152,60,6,Sunglasses,Instrumental,Opus
264,60,6,Track X,Sunglasses,Science Fair
290,60,9,Opus,Instrumental,"Athens, France"
211,60,4,Sunglasses,Opus,Instrumental
241,60,8,Track X,Opus,Sunglasses
131,60,9,Science Fair,Sunglasses,Opus
6,60,7,NA,NA,NA
88,60,8,NA,NA,NA
59,60,8,"Athens, France",Sunglasses,Track X
215,60,10,Opus,Instrumental,Sunglasses
217,60,9,"Athens, France",Sunglasses,Science Fair
92,60,6,Instrumental,Track X,Opus
216,60,8,Instrumental,Opus,Science Fair
18,60,6,Instrumental,Opus,Sunglasses
201,60,8,Science Fair,Track X,"Athens, France"
12,60,8,Track X,"Athens, France",Opus
231,60,8,Sunglasses,Instrumental,Opus
35,60,8,Sunglasses,Instrumental,Track X
164,60,8,"Athens, France",Sunglasses,Opus
65,60,8,Sunglasses,Opus,"Athens, France"
227,60,10,Science Fair,Sunglasses,"Athens, France"
49,60,8,Instrumental,Sunglasses,Opus
18,61,7,If You Lie Down With Me,Living Legend,Nectar Of The Gods
19,61,9,Thunder,Cherry Blossom,Violets for Roses
220,61,8,Arcadia,Violets for Roses,Dealer
241,61,8,Interlude - The Trio,Arcadia,Dealer
229,61,8,Violets for Roses,Nectar Of The Gods,Living Legend
202,61,6,Dealer,Thunder,Sweet Carolina
298,61,8,Dealer,Cherry Blossom,Sweet Carolina
88,61,10,Black Bathing Suit,Cherry Blossom,Living Legend
223,61,7,Dealer,Thunder,Cherry Blossom
257,61,7,Dealer,Text Book,Blue Banisters
35,61,5,Thunder,Wildflower Wildfire,Arcadia
59,61,7,Text Book,Cherry Blossom,Sweet Carolina
8,61,5,Dealer,Thunder,Violets for Roses
216,61,4,Interlude - The Trio,Thunder,Dealer
12,61,7,Arcadia,Interlude - The Trio,Dealer
20,61,7,Text Book,Wildflower Wildfire,Nectar Of The Gods
203,61,3,Thunder,Dealer,If You Lie Down With Me
6,61,6,NA,NA,NA
106,61,7,Nectar Of The Gods,Dealer,Arcadia
31,61,6,Text Book,Black Bathing Suit,Dealer
46,61,7,Interlude - The Trio,Dealer,Text Book
221,61,10,Black Bathing Suit,Text Book,Dealer
299,61,6,Violets for Roses,Beautiful,Sweet Carolina
227,61,7,Dealer,Thunder,Arcadia
79,61,9,Dealer,Thunder,Violets for Roses
286,61,7,Interlude - The Trio,Arcadia,Blue Banisters
141,61,6,Beautiful,Living Legend,Nectar Of The Gods
1,61,9,Violets for Roses,Dealer,Thunder
92,61,8,Dealer,Beautiful,Violets for Roses
300,61,5,Interlude - The Trio,Dealer,Thunder
152,61,7,Text Book,Black Bathing Suit,Dealer
65,61,6,Thunder,Arcadia,Living Legend
1,62,7,Really Doe,Tell Me What I Don't Know,Ain't it Funny
49,62,8,Ain't it Funny,Tell Me What I Don't Know,Really Doe
152,62,8,Ain't it Funny,Really Doe,Rolling Stone
211,62,5,Golddust,Ain't it Funny,Tell Me What I Don't Know
300,62,8,Pneumonia,Really Doe,Dance In The Water
223,62,8,Really Doe,Tell Me What I Don't Know,Ain't it Funny
286,62,6,Ain't it Funny,Really Doe,Pneumonia
20,62,5,Tell Me What I Don't Know,Pneumonia,Hell For It
131,62,9,Ain't it Funny,White Lines,Dance In The Water
206,62,6,Really Doe,Lost,White Lines
38,62,10,Really Doe,Ain't it Funny,Golddust
220,62,7,Ain't it Funny,Tell Me What I Don't Know,Lost
6,62,5,Really Doe,Ain't it Funny,Dance In The Water
203,62,6,Dance In The Water,Ain't it Funny,When It Rain
59,62,7,Ain't it Funny,Golddust,Pneumonia
39,62,7,Tell Me What I Don't Know,Pneumonia,Ain't it Funny
307,62,8,Really Doe,Ain't it Funny,Golddust
202,62,8,Golddust,Get Hi,Rolling Stone
277,62,6,Tell Me What I Don't Know,Downward Spiral,Really Doe
224,62,4,Rolling Stone,Tell Me What I Don't Know,White Lines
92,62,9,Really Doe,Ain't it Funny,Golddust
305,62,8,Ain't it Funny,Really Doe,Pneumonia
8,62,10,Ain't it Funny,Really Doe,Tell Me What I Don't Know
201,62,9,Really Doe,Ain't it Funny,Dance In The Water
165,62,9,Rolling Stone,Really Doe,Lost
12,62,8,Ain't it Funny,Golddust,Dance In The Water
215,62,8,Today,Really Doe,Pneumonia
18,62,6,Really Doe,Ain't it Funny,From The Ground
71,62,8,When It Rain,Really Doe,Golddust
35,62,9,Pneumonia,Ain't it Funny,Really Doe
220,63,8,Paper Planes,XR2,20 Dollar
152,63,3,Bamboo Banga,BirdFlu,Boyz
39,63,8,Bamboo Banga,Paper Planes,World Town
253,63,8,Paper Planes,Jimmy,Bamboo Banga
46,63,8,Paper Planes,20 Dollar,Hussel
49,63,7,Bamboo Banga,Paper Planes,World Town
257,63,3,Jimmy,Paper Planes,XR2
215,63,10,Jimmy,XR2,20 Dollar
6,63,4,Paper Planes,Jimmy,Hussel
277,63,8,Jimmy,Bamboo Banga,Paper Planes
201,63,9,NA,NA,NA
309,63,8,Paper Planes,Jimmy,Hussel
165,63,6,20 Dollar,World Town,Paper Planes
216,63,7,Hussel,20 Dollar,Paper Planes
71,63,10,BirdFlu,20 Dollar,Hussel
147,63,6,Paper Planes,Jimmy,Hussel
241,63,8,Jimmy,Come Around,Bamboo Banga
88,63,7,NA,NA,NA
72,63,5,Jimmy,Paper Planes,Come Around
18,63,7,Bamboo Banga,Jimmy,World Town
1,63,8,XR2,Boyz,Hussel
305,63,7,Boyz,Paper Planes,Mango Pickle Down River
69,63,7,Bamboo Banga,Boyz,Jimmy
8,63,7,Jimmy,20 Dollar,Paper Planes
206,63,7,BirdFlu,Mango Pickle Down River,Paper Planes
12,63,7,Bamboo Banga,Paper Planes,XR2
300,63,8,Jimmy,BirdFlu,Come Around
92,63,7,Boyz,Paper Planes,XR2
38,63,10,Boyz,Jimmy,Bamboo Banga
286,63,8,Mango Pickle Down River,Jimmy,Boyz
31,63,6,Bamboo Banga,Jimmy,Paper Planes
59,63,8,20 Dollar,BirdFlu,Paper Planes
150,63,10,BirdFlu,Hussel,Jimmy
164,63,7,World Town,Paper Planes,Jimmy
215,64,8,Five Years - 2012 Remaster,Starman - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
88,64,8,Soul Love - 2012 Remaster,Moonage Daydream - 2012 Remaster,Five Years - 2012 Remaster
220,64,10,Five Years - 2012 Remaster,Moonage Daydream - 2012 Remaster,Suffragette City - 2012 Remaster
59,64,7,Lady Stardust - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster,Starman - 2012 Remaster
222,64,4,Star - 2012 Remaster,Moonage Daydream - 2012 Remaster,Five Years - 2012 Remaster
164,64,8,Soul Love - 2012 Remaster,Starman - 2012 Remaster,Suffragette City - 2012 Remaster
152,64,7,Soul Love - 2012 Remaster,It Ain't Easy - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
18,64,8,Moonage Daydream - 2012 Remaster,Starman - 2012 Remaster,It Ain't Easy - 2012 Remaster
46,64,6,Five Years - 2012 Remaster,Starman - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
231,64,10,Starman - 2012 Remaster,Lady Stardust - 2012 Remaster,Suffragette City - 2012 Remaster
31,64,9,Lady Stardust - 2012 Remaster,Moonage Daydream - 2012 Remaster,Suffragette City - 2012 Remaster
206,64,6,Rock 'n' Roll Suicide - 2012 Remaster,Hang on to Yourself - 2012 Remaster,Starman - 2012 Remaster
6,64,8,Starman - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster,Five Years - 2012 Remaster
306,64,9,Starman - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster,Soul Love - 2012 Remaster
305,64,8,Starman - 2012 Remaster,Five Years - 2012 Remaster,Ziggy Stardust - 2012 Remaster
19,64,9,Five Years - 2012 Remaster,Starman - 2012 Remaster,Hang on to Yourself - 2012 Remaster
141,64,8,Starman - 2012 Remaster,Moonage Daydream - 2012 Remaster,Soul Love - 2012 Remaster
1,64,9,Soul Love - 2012 Remaster,Moonage Daydream - 2012 Remaster,Starman - 2012 Remaster
72,64,8,Starman - 2012 Remaster,Moonage Daydream - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
281,64,9,Starman - 2012 Remaster,Suffragette City - 2012 Remaster,Moonage Daydream - 2012 Remaster
165,64,10,Five Years - 2012 Remaster,Lady Stardust - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
241,64,7,Moonage Daydream - 2012 Remaster,Starman - 2012 Remaster,Soul Love - 2012 Remaster
221,64,10,Starman - 2012 Remaster,Moonage Daydream - 2012 Remaster,Ziggy Stardust - 2012 Remaster
147,64,9,Five Years - 2012 Remaster,Moonage Daydream - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
286,64,8,Moonage Daydream - 2012 Remaster,Starman - 2012 Remaster,It Ain't Easy - 2012 Remaster
224,64,8,Moonage Daydream - 2012 Remaster,Starman - 2012 Remaster,Ziggy Stardust - 2012 Remaster
201,64,7,Ziggy Stardust - 2012 Remaster,Starman - 2012 Remaster,Rock 'n' Roll Suicide - 2012 Remaster
12,64,8,It Ain't Easy - 2012 Remaster,Lady Stardust - 2012 Remaster,Moonage Daydream - 2012 Remaster
300,65,8,Tip My Canoe,Tap Water,Hummingbird
215,65,9,One Thousand Tears of a Tarantula,Tap Water,Sni Bong
220,65,7,Tap Water,Tip My Canoe,Escape From Dragon House
46,65,6,We Were Gonna,Tap Water,One Thousand Tears of a Tarantula
88,65,6,Tap Water,Escape From Dragon House,Made of Steam
69,65,8,One Thousand Tears of a Tarantula,Escape From Dragon House,Sni Bong
71,65,8,Sni Bong,One Thousand Tears of a Tarantula,Tip My Canoe
311,65,7,Saran Wrap,Made of Steam,Tip My Canoe
59,65,7,Sni Bong,Sleepwalking Through the Mekong,Hummingbird
19,65,7,Tip My Canoe,Saran Wrap,Escape From Dragon House
131,65,9,One Thousand Tears of a Tarantula,Sni Bong,Lake Dolores
266,65,6,Saran Wrap,Hummingbird,One Thousand Tears of a Tarantula
12,65,8,Sni Bong,Made of Steam,Tap Water
8,65,7,One Thousand Tears of a Tarantula,Tap Water,Tip My Canoe
